Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,year,month
859,CA-2017-199615,17/09/2017,24/09/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Jacksonville,Florida,84278,South,TEC-AC-14296176,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,641.031,2017,9
860,US-2016-139683,26/04/2016,27/04/2016,Same Day,IM-15070,Irene Maddox,Consumer,United States,Boston,Massachusetts,34905,East,TEC-PH-18767063,Technology,Phones,AT&T TR1909W,798.097,2016,4
861,US-2018-127938,26/08/2018,31/08/2018,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Burlington,North Carolina,25257,South,OFF-PA-13311759,Office Supplies,Paper,Southworth 25 Cotton Antique Laid Paper and Envelopes,2063.637,2018,8
862,CA-2018-149006,03/06/2018,11/06/2018,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Evansville,Indiana,10064,Central,OFF-FA-14542317,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,619.509,2018,6
863,CA-2018-161498,21/09/2018,25/09/2018,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Henderson,Nevada,98846,West,TEC-MA-11870157,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,3310.048,2018,9
864,CA-2018-185726,04/01/2018,09/01/2018,First Class,JC-16105,Julie Creighton,Corporate,United States,Portland,Oregon,97206,West,TEC-MA-17435634,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2404.982,2018,1
865,CA-2016-143283,09/04/2016,15/04/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Lowell,Massachusetts,79520,East,OFF-PA-13528113,Office Supplies,Paper,Easy-staple paper,542.783,2016,4
866,CA-2016-134452,08/04/2016,09/04/2016,Same Day,ES-14080,Erin Smith,Corporate,United States,Henderson,Nevada,95654,West,TEC-CO-13837345,Technology,Copiers,Sharp AL-1530CS Digital Copier,2997.119,2016,4
867,CA-2017-111542,09/07/2017,14/07/2017,Second Class,KM-16720,Kunst Miller,Consumer,United States,Fairfield,Connecticut,50372,East,OFF-FA-10095169,Office Supplies,Fasteners,Bagged Rubber Bands,1415.476,2017,7
868,US-2018-140549,01/07/2018,07/07/2018,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,36504,East,FUR-BO-16265873,Furniture,Bookcases,Sauder Barrister Bookcases,1497.389,2018,7
869,CA-2018-124452,16/06/2018,20/06/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-18047740,Furniture,Tables,Bush Advantage Collection Round Conference Table,2076.105,2018,6
870,CA-2015-156616,04/12/2015,07/12/2015,Same Day,NP-18670,Nora Paige,Consumer,United States,Wilmington,Delaware,23295,East,FUR-BO-19024392,Furniture,Bookcases,Sauder Barrister Bookcases,3232.774,2015,12
871,US-2015-157443,30/08/2015,02/09/2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Saint Paul,Minnesota,87307,Central,OFF-AR-11476481,Office Supplies,Art,Dixon Oriole Pencils,2005.421,2015,8
872,CA-2017-194188,13/10/2017,15/10/2017,First Class,SN-20710,Steve Nguyen,Home Office,United States,Richmond,Kentucky,68437,South,TEC-AC-15389968,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,1613.891,2017,10
873,CA-2017-189733,12/04/2017,16/04/2017,First Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-FA-18159725,Office Supplies,Fasteners,Bagged Rubber Bands,2911.197,2017,4
874,CA-2015-101658,20/09/2015,22/09/2015,First Class,HK-14890,Heather Kirkland,Corporate,United States,Quincy,Illinois,52869,Central,TEC-CO-19643803,Technology,Copiers,Sharp AL-1530CS Digital Copier,236.749,2015,9
875,CA-2015-144270,17/10/2015,22/10/2015,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Edmonds,Washington,71400,West,TEC-AC-17230086,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,1631.072,2015,10
876,US-2016-170761,29/11/2016,01/12/2016,First Class,LH-16900,Lena Hernandez,Consumer,United States,Baltimore,Maryland,12815,East,OFF-LA-16542233,Office Supplies,Labels,Avery 511,789.854,2016,11
877,US-2018-166294,19/03/2018,22/03/2018,First Class,JH-15985,Joseph Holt,Consumer,United States,Columbia,Maryland,85292,East,OFF-ST-12487789,Office Supplies,Storage,Safco Industrial Wire Shelving,637.19,2018,3
878,US-2015-103416,01/10/2015,07/10/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Chester,Pennsylvania,51331,East,FUR-TA-15082313,Furniture,Tables,KI Conference Tables,3468.531,2015,10
879,US-2016-113133,21/04/2016,23/04/2016,First Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Michigan,59166,Central,FUR-FU-16382330,Furniture,Furnishings,Coloredge Poster Frame,1536.037,2016,4
880,CA-2016-198262,15/04/2016,15/04/2016,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Spokane,Washington,37477,West,FUR-FU-16012792,Furniture,Furnishings,Aluminum Document Frame,1454.117,2016,4
881,CA-2016-146488,16/02/2016,21/02/2016,First Class,KD-16270,Karen Daniels,Consumer,United States,Decatur,Alabama,10951,South,OFF-FA-11678829,Office Supplies,Fasteners,Bagged Rubber Bands,1086.316,2016,2
882,CA-2015-186184,11/08/2015,14/08/2015,First Class,SC-20725,Steven Cartwright,Consumer,United States,Bristol,Tennessee,12077,South,OFF-EN-12361155,Office Supplies,Envelopes,Poly String Tie Envelopes,622.4,2015,8
883,CA-2015-152990,07/03/2015,11/03/2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Chicago,Illinois,60610,Central,FUR-BO-16960470,Furniture,Bookcases,Sauder Barrister Bookcases,1468.499,2015,3
884,CA-2016-125430,22/09/2016,26/09/2016,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Atlanta,Georgia,30318,South,FUR-BO-16260990,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,929.604,2016,9
885,CA-2017-145309,15/01/2017,22/01/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Evanston,Illinois,28919,Central,OFF-BI-16325627,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,2529.384,2017,1
886,CA-2016-170349,21/03/2016,26/03/2016,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Marysville,Washington,18693,West,FUR-FU-16963833,Furniture,Furnishings,Longer-Life Soft White Bulbs,2999.491,2016,3
887,CA-2015-189893,09/06/2015,12/06/2015,Same Day,KD-16270,Karen Daniels,Consumer,United States,Henderson,Nevada,90427,West,TEC-PH-18267840,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2982.186,2015,6
888,US-2016-158540,05/03/2016,09/03/2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-13795398,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper,2555.646,2016,3
889,CA-2017-114707,18/06/2017,20/06/2017,Same Day,AB-10060,Adam Bellavance,Home Office,United States,Henderson,Nevada,59121,West,TEC-AC-10574205,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2799.6,2017,6
890,CA-2015-163418,12/04/2015,15/04/2015,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Raleigh,North Carolina,62004,South,OFF-BI-18066089,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,658.743,2015,4
891,US-2018-124452,20/08/2018,26/08/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Columbia,Maryland,46609,East,TEC-MA-13125920,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2824.846,2018,8
892,US-2018-144791,09/10/2018,09/10/2018,Same Day,SC-20770,Stewart Carmichael,Corporate,United States,Boston,Massachusetts,57896,East,OFF-BI-12117757,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,3412.857,2018,10
893,US-2015-160008,03/03/2015,06/03/2015,First Class,BS-11590,Brendan Sweed,Corporate,United States,Baltimore,Maryland,82521,East,FUR-TA-18571557,Furniture,Tables,Bevis Boat-Shaped Conference Table,2940.365,2015,3
894,US-2016-188587,09/01/2016,14/01/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Salinas,California,79881,West,OFF-SU-18906521,Office Supplies,Supplies,Acme Value Line Scissors,557.307,2016,1
895,CA-2016-102612,21/11/2016,25/11/2016,Second Class,MB-17305,Maria Bertelson,Consumer,United States,New Albany,Indiana,16411,Central,OFF-LA-18753488,Office Supplies,Labels,Avery 480,3128.318,2016,11
896,US-2018-102246,14/06/2018,19/06/2018,Second Class,CG-12520,Claire Gute,Consumer,United States,Arlington,Virginia,37361,South,TEC-PH-16884958,Technology,Phones,Cisco SPA 501G IP Phone,1684.301,2018,6
897,CA-2016-198167,04/05/2016,05/05/2016,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Gladstone,Missouri,35345,Central,FUR-BO-13796768,Furniture,Bookcases,Bush Somerset Collection Bookcase,968.21,2016,5
898,CA-2018-197679,05/03/2018,09/03/2018,Second Class,RB-19705,Roger Barcio,Home Office,United States,Mesa,Arizona,11411,West,TEC-PH-15220408,Technology,Phones,GE 30524EE4,2701.26,2018,3
899,US-2018-188276,29/04/2018,01/05/2018,Same Day,MA-17560,Matt Abelman,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-14285779,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1633.907,2018,4
900,CA-2016-115650,29/12/2016,31/12/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Garland,Texas,89077,South,TEC-MA-18296866,Technology,Machines,Canon imageCLASS MF7460,3371.429,2016,12
901,US-2018-178918,30/01/2018,06/02/2018,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Franklin,Massachusetts,53100,East,OFF-LA-11394075,Office Supplies,Labels,Avery 509,2496.408,2018,1
902,CA-2018-187498,05/05/2018,06/05/2018,Same Day,MS-17980,Michael Stewart,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-CO-18706817,Technology,Copiers,Canon Image Class D660 Copier,2106.615,2018,5
903,CA-2015-127760,22/10/2015,27/10/2015,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Henderson,Nevada,61608,West,TEC-PH-17386086,Technology,Phones,Panasonic Kx-TS550,2007.561,2015,10
904,CA-2015-150264,24/07/2015,24/07/2015,Same Day,KB-16600,Ken Brennan,Corporate,United States,Riverside,California,53117,West,FUR-BO-10476046,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,2973.306,2015,7
905,CA-2017-162888,03/07/2017,07/07/2017,First Class,NP-18670,Nora Paige,Consumer,United States,Columbia,Maryland,52534,East,OFF-LA-13512830,Office Supplies,Labels,Avery 519,3022.463,2017,7
906,US-2017-151196,25/07/2017,28/07/2017,First Class,JC-16105,Julie Creighton,Corporate,United States,Richmond,Kentucky,90793,South,TEC-AC-15131062,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2527.348,2017,7
907,CA-2018-109963,10/06/2018,11/06/2018,Same Day,LC-16885,Lena Creighton,Consumer,United States,New Albany,Indiana,73627,Central,OFF-EN-16064346,Office Supplies,Envelopes,Colored Envelopes,3357.661,2018,6
908,US-2017-198539,09/01/2017,15/01/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Franklin,Massachusetts,80550,East,FUR-FU-11273983,Furniture,Furnishings,Aluminum Document Frame,318.717,2017,1
909,CA-2018-154379,15/05/2018,20/05/2018,Second Class,FH-14365,Fred Hopkins,Corporate,United States,Wilmington,Delaware,60494,East,FUR-BO-19564804,Furniture,Bookcases,O Sullivan Living Dimensions 2-Shelf Bookcases,1134.779,2018,5
910,CA-2016-157954,14/08/2016,20/08/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-13788843,Furniture,Tables,KI Conference Tables,2840.716,2016,8
911,CA-2016-167970,07/01/2016,10/01/2016,First Class,SO-20335,Sean ODonnell,Consumer,United States,Fremont,Nebraska,82918,Central,TEC-AC-13121535,Technology,Accessories,Microsoft Arc Touch Mouse,2196.138,2016,1
912,CA-2018-104406,14/05/2018,18/05/2018,First Class,AG-10270,Alejandro Grove,Consumer,United States,Manchester,Connecticut,51963,East,TEC-MA-12256414,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2896.413,2018,5
913,CA-2016-153736,02/10/2016,05/10/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Norman,Oklahoma,23737,Central,TEC-AC-19295799,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,785.425,2016,10
914,CA-2017-115324,22/10/2017,30/10/2017,Standard Class,DK-13225,Dean Katz,Corporate,United States,Fremont,Nebraska,18474,Central,FUR-CH-17524049,Furniture,Chairs,SAFCO Arco Folding Chair,203.295,2017,10
915,CA-2017-153330,02/09/2017,05/09/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Chester,Pennsylvania,84678,East,OFF-BI-18234422,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,2675.749,2017,9
916,CA-2016-113143,21/07/2016,27/07/2016,Second Class,SP-20650,Stephanie Phelps,Corporate,United States,Manchester,Connecticut,84692,East,TEC-CO-19053197,Technology,Copiers,Canon PC1080F Personal Copier,2054.88,2016,7
917,US-2015-109123,09/11/2015,16/11/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Fort Worth,Texas,18339,South,TEC-CO-13265164,Technology,Copiers,Canon PC1080F Personal Copier,2106.136,2015,11
918,CA-2016-118242,02/04/2016,10/04/2016,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Louisville,Kentucky,22341,South,OFF-FA-16396996,Office Supplies,Fasteners,Bagged Rubber Bands,486.506,2016,4
919,US-2017-170597,04/04/2017,11/04/2017,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Orem,Utah,75494,West,FUR-TA-16734840,Furniture,Tables,Bush Advantage Collection Round Conference Table,1230.5,2017,4
920,US-2015-166910,23/06/2015,23/06/2015,Same Day,CC-12670,Craig Carreira,Consumer,United States,Oceanside,New York,17982,East,TEC-PH-11602061,Technology,Phones,Panasonic Kx-TS550,3372.672,2015,6
921,CA-2015-123827,03/01/2015,08/01/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Gulfport,Mississippi,19094,South,FUR-TA-18358431,Furniture,Tables,Chromcraft Rectangular Conference Tables,3415.259,2015,1
922,CA-2015-171313,16/12/2015,21/12/2015,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Great Falls,Montana,76496,West,FUR-FU-10650524,Furniture,Furnishings,Eldon Wave Desk Accessories,3109.041,2015,12
923,CA-2015-160008,09/06/2015,11/06/2015,First Class,BS-11590,Brendan Sweed,Corporate,United States,Portland,Oregon,97206,West,FUR-TA-15660577,Furniture,Tables,Chromcraft Rectangular Conference Tables,3250.265,2015,6
924,CA-2018-119871,18/08/2018,23/08/2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Las Vegas,Nevada,41385,West,OFF-AR-10697770,Office Supplies,Art,Newell 330,3208.304,2018,8
925,US-2018-161498,04/12/2018,09/12/2018,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Wilmington,Delaware,47035,East,OFF-ST-13322585,Office Supplies,Storage,SAFCO Boltless Steel Shelving,2192.935,2018,12
926,CA-2018-107869,11/08/2018,11/08/2018,Same Day,KB-16315,Karl Braun,Consumer,United States,Decatur,Alabama,52141,South,TEC-CO-16523126,Technology,Copiers,Canon Image Class D660 Copier,3473.021,2018,8
927,US-2017-123559,17/12/2017,22/12/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,Springfield,Virginia,94008,South,OFF-BI-10469143,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1061.705,2017,12
928,CA-2016-146908,29/06/2016,07/07/2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Las Vegas,Nevada,38114,West,FUR-FU-13717279,Furniture,Furnishings,Coloredge Poster Frame,257.226,2016,6
929,CA-2016-139683,10/09/2016,13/09/2016,Second Class,IM-15070,Irene Maddox,Consumer,United States,Indianapolis,Indiana,47201,Central,FUR-TA-12970536,Furniture,Tables,Bush Advantage Collection Round Conference Table,2893.35,2016,9
930,CA-2017-193543,25/07/2017,31/07/2017,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Scottsdale,Arizona,99180,West,TEC-MA-14573719,Technology,Machines,Canon imageCLASS MF7460,37.775,2017,7
931,US-2018-117790,13/07/2018,16/07/2018,First Class,HK-14890,Heather Kirkland,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-CO-17535120,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2413.869,2018,7
932,US-2015-148330,23/11/2015,28/11/2015,Standard Class,ES-14080,Erin Smith,Corporate,United States,Grand Rapids,Michigan,80377,Central,OFF-ST-16680763,Office Supplies,Storage,Eldon Portable Mobile Manager,1003.963,2015,11
933,US-2017-114331,25/02/2017,05/03/2017,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Bossier City,Louisiana,36317,South,FUR-CH-18033263,Furniture,Chairs,Office Star Ergonomic Chair,135.033,2017,2
934,CA-2018-169558,05/04/2018,10/04/2018,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Cedar Rapids,Iowa,28711,Central,OFF-BI-13170380,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,2537.736,2018,4
935,US-2015-170381,19/10/2015,25/10/2015,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Cleveland,Ohio,70559,East,FUR-CH-16375918,Furniture,Chairs,Office Star Ergonomic Chair,1022.736,2015,10
936,CA-2015-137723,26/04/2015,30/04/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Bloomington,Illinois,67741,Central,FUR-TA-18867708,Furniture,Tables,Chromcraft Rectangular Conference Tables,503.485,2015,4
937,CA-2017-118198,30/01/2017,04/02/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Jackson,Mississippi,52160,South,OFF-BI-11741350,Office Supplies,Binders,Wilson Jones Custom Binder Spines and Labels,22.644,2017,1
938,CA-2015-132096,16/10/2015,24/10/2015,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-17993139,Technology,Phones,Cisco SPA 501G IP Phone,2257.476,2015,10
939,CA-2017-132411,18/12/2017,21/12/2017,Same Day,DW-13585,Dorothy Wardle,Corporate,United States,Billings,Montana,55239,West,TEC-CO-12569227,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,3078.296,2017,12
940,CA-2016-160284,14/03/2016,17/03/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,Cleveland,Ohio,12744,East,OFF-LA-10713952,Office Supplies,Labels,Avery 519,3079.558,2016,3
941,CA-2016-127839,24/07/2016,29/07/2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Independence,Missouri,70369,Central,TEC-CO-16516989,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,1183.629,2016,7
942,CA-2018-107936,10/03/2018,14/03/2018,Second Class,KB-16600,Ken Brennan,Corporate,United States,Parker,Colorado,57633,West,OFF-SU-16288379,Office Supplies,Supplies,Fiskars Softgrip Scissors,748.871,2018,3
943,CA-2016-160762,28/08/2016,05/09/2016,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Springfield,Illinois,38465,Central,OFF-SU-16447324,Office Supplies,Supplies,Acme Value Line Scissors,1512.38,2016,8
944,US-2018-117790,13/01/2018,19/01/2018,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Sierra Vista,Arizona,30428,West,TEC-CO-13318696,Technology,Copiers,Canon Image Class D660 Copier,1109.084,2018,1
945,CA-2016-105943,07/03/2016,09/03/2016,Same Day,JB-15925,Joni Blumstein,Consumer,United States,Amarillo,Texas,18566,South,FUR-CH-10885043,Furniture,Chairs,Global Deluxe High-Back Manager Chair,316.635,2016,3
946,US-2017-125105,14/04/2017,18/04/2017,Second Class,SP-20650,Stephanie Phelps,Corporate,United States,Richmond,Kentucky,86473,South,OFF-AP-12939670,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,357.045,2017,4
947,CA-2016-177846,18/03/2016,24/03/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Lakeville,Minnesota,82393,Central,TEC-CO-14184066,Technology,Copiers,Sharp AL-1530CS Digital Copier,2324.214,2016,3
